year,decile,welf,tinc,share,minc
1983,8,12.537551615219941,120.87184911370093,10.372598505898756,12.087184911370093
1983,9,25.31217671756357,120.87184911370093,20.941333241086664,12.087184911370093
1983,10,64.10017881337309,120.87184911370093,53.03151998036844,12.087184911370093
1984,1,0.9287196563010693,122.59875596477804,0.7575277978904497,12.259875596477803
1984,2,1.3599721937349427,122.59875596477804,1.1092871073876602,12.259875596477803
1984,3,1.7576583252837192,122.59875596477804,1.433667341444056,12.259875596477803
1984,4,2.2414123901755127,122.59875596477804,1.8282505173375971,12.259875596477803
1984,5,2.8770504972453006,122.59875596477804,2.346720792233701,12.259875596477803
1984,6,3.9012291254657283,122.59875596477804,3.1821115106474083,12.259875596477803
1984,7,6.224360678100295,122.59875596477804,5.077017812389972,12.259875596477803
1984,8,12.490026414623214,122.59875596477804,10.187726878902044,12.259875596477803
1984,9,25.472974011219467,122.59875596477804,20.777514266570304,12.259875596477803
1984,10,65.34535267262878,122.59875596477804,53.30017597519681,12.259875596477803
1985,1,0.9498454623031857,123.68049107311681,0.7679832559378025,12.36804910731168
1985,2,1.4086808871075291,123.68049107311681,1.138967734430123,12.36804910731168
1985,3,1.8147195136982421,123.68049107311681,1.467264156175953,12.36804910731168
1985,4,2.2995470373505733,123.68049107311681,1.8592641550809648,12.36804910731168
1985,5,2.9396822133192666,123.68049107311681,2.376835819305892,12.36804910731168
1985,6,3.965085463796303,123.68049107311681,3.2059101879311296,12.36804910731168
1985,7,6.271320189718611,123.68049107311681,5.070581572975129,12.36804910731168
1985,8,12.513043618966151,123.68049107311681,10.11723313062264,12.36804910731168
1985,9,25.57822596543854,123.68049107311681,20.680889721174648,12.36804910731168
1985,10,65.94034072141841,123.68049107311681,53.315070266365716,12.36804910731168
1986,1,0.9630231771967014,127.43888414903331,0.7556745208711139,12.743888414903331
1986,2,1.4455231999998728,127.43888414903331,1.1342873956032185,12.743888414903331
1986,3,1.8649663437671526,127.43888414903331,1.4634201768325035,12.743888414903331
1986,4,2.3596221442181338,127.43888414903331,1.851571567009858,12.743888414903331
1986,5,3.0159048173445053,127.43888414903331,2.366549925074326,12.743888414903331
1986,6,4.074117105871181,127.43888414903331,3.1969183762678806,12.743888414903331
1986,7,6.452129037435927,127.43888414903331,5.062920222912882,12.743888414903331
1986,8,12.833866352387318,127.43888414903331,10.070604775053399,12.743888414903331
1986,9,26.30676740742072,127.43888414903331,20.642653600651656,12.743888414903331
1986,10,68.1229645633918,127.43888414903331,53.45539943972316,12.743888414903331
1987,1,0.9719282399451622,128.95909175443134,0.7536717471583498,12.895909175443133
1987,2,1.4755828453942934,128.95909175443134,1.1442255255675595,12.895909175443133
1987,3,1.8995572513323338,128.95909175443134,1.472992113615022,12.895909175443133
1987,4,2.3892985714290353,128.95909175443134,1.8527569781422049,12.895909175443133
1987,5,3.038096773824591,128.95909175443134,2.35586086447464,12.895909175443133
1987,6,4.067926558432439,128.95909175443134,3.1544317683151295,12.895909175443133
1987,7,6.345476691812786,128.95909175443134,4.9205345706808155,12.895909175443133
1987,8,12.592081803176503,128.95909175443134,9.764400192236783,12.895909175443133
1987,9,26.45855650255562,128.95909175443134,20.517015235295684,12.895909175443133
1987,10,69.72058651652858,128.95909175443134,54.06411100451381,12.895909175443133
1988,1,1.0078071820037948,130.9629438593892,0.7695361392348096,13.096294385938922
1988,2,1.5398315388810468,130.9629438593892,1.1757765162444085,13.096294385938922
1988,3,1.9736339569189951,130.9629438593892,1.5070170986977993,13.096294385938922
1988,4,2.470423347371398,130.9629438593892,1.8863529442525464,13.096294385938922
1988,5,3.124315826832004,130.9629438593892,2.3856487451797688,13.096294385938922
1988,6,4.1467050306917494,130.9629438593892,3.166319348428771,13.096294385938922
1988,7,6.372653798870089,130.9629438593892,4.865997671610227,13.096294385938922
1988,8,12.58428205732937,130.9629438593892,9.609040302912492,13.096294385938922
1988,9,26.855042460679105,130.9629438593892,20.505832924397698,13.096294385938922
1988,10,70.88824865981165,130.9629438593892,54.12847830904147,13.096294385938922
1989,1,1.026667212165695,133.02293650966618,0.7717971344671763,13.302293650966618
1989,2,1.5711573616888481,133.02293650966618,1.1811176349837076,13.302293650966618
1989,3,2.0157013751969335,133.02293650966618,1.5153036221317078,13.302293650966618
1989,4,2.522225490551013,133.02293650966618,1.896083154327099,13.302293650966618
1989,5,3.183455793166368,133.02293650966618,2.3931630714940955,13.302293650966618
1989,6,4.204267686235202,133.02293650966618,3.160558469501007,13.302293650966618
1989,7,6.38119285434114,133.02293650966618,4.797062087016435,13.302293650966618
1989,8,12.48344388668807,133.02293650966618,9.384429643665966,13.302293650966618
1989,9,27.260536657869658,133.02293650966618,20.4931099652042,13.302293650966618
1989,10,72.37428819176327,133.02293650966618,54.40737521720862,13.302293650966618
1990,1,1.0387455485799864,131.1960116675159,0.7917508584120926,13.11960116675159
1990,2,1.5954403285018282,131.1960116675159,1.216073803024653,13.11960116675159
1990,3,2.0480291917095035,131.1960116675159,1.5610453135570392,13.11960116675159
1990,4,2.561929465790279,131.1960116675159,1.952749502997744,13.11960116675159
1990,5,3.2241257522905857,131.1960116675159,2.4574876258139167,13.11960116675159
1990,6,4.23721258825511,131.1960116675159,3.229680944107726,13.11960116675159
1990,7,6.3546343643601,131.1960116675159,4.843618554856959,13.11960116675159
1990,8,12.100900565057279,131.1960116675159,9.223527766776966,13.11960116675159
1990,9,26.548895518418167,131.1960116675159,20.236053810614173,13.11960116675159
1990,10,71.48609834455306,131.1960116675159,54.488011819838725,13.11960116675159
1991,1,1.0476261005847451,130.09191842961943,0.8052968341392532,13.009191842961943
1991,2,1.620033550535851,130.09191842961943,1.2452991470121948,13.009191842961943
1991,3,2.0759779742372797,130.09191842961943,1.5957778156376385,13.009191842961943
1991,4,2.591675240271606,130.09191842961943,1.9921877327635222,13.009191842961943
1991,5,3.2542155144485974,130.09191842961943,2.501473999100989,13.009191842961943
1991,6,4.250512961111284,130.09191842961943,3.267315151025957,13.009191842961943
1991,7,6.27826949333549,130.09191842961943,4.8260257586500845,13.009191842961943
1991,8,11.718274974271173,130.09191842961943,9.007688652551339,13.009191842961943
1991,9,26.082730649086123,130.09191842961943,20.04946269064135,13.009191842961943
1991,10,71.17260197173728,130.09191842961943,54.70947221847767,13.009191842961943
1992,1,1.0644459564507296,129.22053578269617,0.8237436487964699,12.922053578269617
1992,2,1.6637101766762177,129.22053578269617,1.287496733084281,12.922053578269617
1992,3,2.1269919629786376,129.22053578269617,1.6460169818174224,12.922053578269617
1992,4,2.6502804891986624,129.22053578269617,2.050974694653417,12.922053578269617
1992,5,3.3177092054321506,129.22053578269617,2.5674782923136763,12.922053578269617
1992,6,4.306224164214529,129.22053578269617,3.332461158848695,12.922053578269617
1992,7,6.243157272385207,129.22053578269617,4.831397141770111,12.922053578269617
1992,8,11.286310449603167,129.22053578269617,8.734146148861974,12.922053578269617
1992,9,25.396504434238427,129.22053578269617,19.653613321141524,12.922053578269617
1992,10,71.16520167151845,129.22053578269617,55.072671878712434,12.922053578269617
1993,1,1.0818833959630436,129.63026441838076,0.8345916756532044,12.963026441838077
1993,2,1.7002321546720127,129.63026441838076,1.311601239340626,12.963026441838077
1993,3,2.1708883929565657,129.63026441838076,1.674677130912916,12.963026441838077
1993,4,2.699414159813641,129.63026441838076,2.0823950116319296,12.963026441838077
1993,5,3.374843831950202,129.63026441838076,2.603438207190504,12.963026441838077
1993,6,4.358535067332788,129.63026441838076,3.362282015614538,12.963026441838077
1993,7,6.23034291079851,129.63026441838076,4.806240995305018,12.963026441838077
1993,8,11.043665437873251,129.63026441838076,8.519357333276664,12.963026441838077
1993,9,25.016568749761593,129.63026441838076,19.298401389524898,12.963026441838077
1993,10,71.95389031725917,129.63026441838076,55.50701500154971,12.963026441838077
1994,1,1.1261263083485387,130.56636474833155,0.8624934228039224,13.056636474833155
1994,2,1.7923254610276,130.56636474833155,1.3727313803078856,13.056636474833155
1994,3,2.2795121850323254,130.56636474833155,1.7458647864066035,13.056636474833155
1994,4,2.8033795783120916,130.56636474833155,2.1470916983218795,13.056636474833155
1994,5,3.4744894835731714,130.56636474833155,2.661090771938315,13.056636474833155
1994,6,4.445554144667519,130.56636474833155,3.404823403972674,13.056636474833155
1994,7,6.2486205077195445,130.56636474833155,4.785781177077149,13.056636474833155
1994,8,10.879475243862979,130.56636474833155,8.332525198839162,13.056636474833155
1994,9,24.83881616117853,130.56636474833155,19.02390114717193,13.056636474833155
1994,10,72.67806567460924,130.56636474833155,55.66369701316047,13.056636474833155
1995,1,1.1736221835281564,132.38412486472737,0.8865278859737797,13.238412486472736
1995,2,1.8704996688462985,132.38412486472737,1.4129335150703386,13.238412486472736
1995,3,2.3694945476089635,132.38412486472737,1.7898630595097096,13.238412486472736
1995,4,2.8985813646852945,132.38412486472737,2.1895233795193496,13.238412486472736
1995,5,3.571657387238115,132.38412486472737,2.6979499172485393,13.238412486472736
1995,6,4.554737918385412,132.38412486472737,3.4405469107716127,13.238412486472736
1995,7,6.370167893465286,132.38412486472737,4.811882013779557,13.238412486472736
1995,8,10.98127751837641,132.38412486472737,8.295010847862077,13.238412486472736
1995,9,25.010728905262763,132.38412486472737,18.89254389891477,13.238412486472736
1995,10,73.58335747733068,132.38412486472737,55.58321857135028,13.238412486472736
1996,1,1.2085213761970346,134.16130028506123,0.9007973041623856,13.416130028506123
1996,2,1.9333664887669324,134.16130028506123,1.441076140928109,13.416130028506123
1996,3,2.4490081812218443,134.16130028506123,1.8254207256625254,13.416130028506123
1996,4,2.9872035260259384,134.16130028506123,2.226576158459133,13.416130028506123
1996,5,3.664568112629399,134.16130028506123,2.7314643677745023,13.416130028506123
1996,6,4.658202434962445,134.16130028506123,3.4720910017008326,13.416130028506123
1996,7,6.477088295967741,134.16130028506123,4.827836553615276,13.416130028506123
1996,8,11.041951207334144,134.16130028506123,8.23035494130766,13.416130028506123
1996,9,25.155241886249737,134.16130028506123,18.749998570974462,13.416130028506123
1996,10,74.58614877570601,134.16130028506123,55.594384235415106,13.416130028506123
1997,1,1.209557986844191,136.18429208305886,0.8881773135087275,13.618429208305887
1997,2,1.937525597212028,136.18429208305886,1.4227232580027145,13.618429208305887
1997,3,2.458119696914713,136.18429208305886,1.8049950249882745,13.618429208305887
1997,4,3.0030913932313754,136.18429208305886,2.205167238670807,13.618429208305887
1997,5,3.697736594294712,136.18429208305886,2.7152445687638194,13.618429208305887
1997,6,4.717993231213223,136.18429208305886,3.464418075717364,13.618429208305887
1997,7,6.57429175669737,136.18429208305886,4.827496369910053,13.618429208305887
1997,8,11.1964358355333,136.18429208305886,8.2215325014904,13.618429208305887
1997,9,25.502359681240534,136.18429208305886,18.726359179285254,13.618429208305887
1997,10,75.88718030987741,136.18429208305886,55.723886469662574,13.618429208305887
1998,1,1.1880046481426765,137.3022728500482,0.8652476200740906,13.73022728500482
1998,2,1.9027794771926085,137.3022728500482,1.3858324685350905,13.73022728500482
1998,3,2.4261726378812414,137.3022728500482,1.7670302082551357,13.73022728500482
1998,4,2.9783393183360323,137.3022728500482,2.169184279701446,13.73022728500482
1998,5,3.6869283706991647,137.3022728500482,2.685263902896761,13.73022728500482
1998,6,4.721342829310189,137.3022728500482,3.438648706468614,13.73022728500482
1998,7,6.588632984044555,137.3022728500482,4.79863358943824,13.73022728500482
1998,8,11.102433324948585,137.3022728500482,8.08612493769413,13.73022728500482
1998,9,25.393698212248786,137.3022728500482,18.49473987949346,13.73022728500482
1998,10,77.31394104724437,137.3022728500482,56.30929440744303,13.73022728500482
1999,1,1.207064355576948,138.11071215388054,0.8739831521772606,13.811071215388054
1999,2,1.9493406976461933,138.11071215388054,1.41143338358452,13.811071215388054
1999,3,2.48330619583081,138.11071215388054,1.798054732397552,13.811071215388054
1999,4,3.0411388307040994,138.11071215388054,2.201957243776801,13.811071215388054
1999,5,3.738223144037335,138.11071215388054,2.70668587956615,13.811071215388054
1999,6,4.758133031211657,138.11071215388054,3.445158566636184,13.811071215388054
1999,7,6.544820614872723,138.11071215388054,4.73882185733761,13.811071215388054
1999,8,10.722171657224754,138.11071215388054,7.763461276832964,13.811071215388054
1999,9,25.101841036965055,138.11071215388054,18.175158643014615,13.811071215388054
1999,10,78.56467258981097,138.11071215388054,56.88528526467634,13.811071215388054
2000,1,1.2316586125835576,141.69113203306202,0.8692559618312344,14.169113203306201
2000,2,2.0006270732475713,141.69113203306202,1.4119635043784868,14.169113203306201
2000,3,2.546695850503477,141.69113203306202,1.7973572615040119,14.169113203306201
2000,4,3.120693392763617,141.69113203306202,2.2024620369575696,14.169113203306201
2000,5,3.842755956010165,141.69113203306202,2.7120652512773358,14.169113203306201
2000,6,4.913267889128438,141.69113203306202,3.467590256800251,14.169113203306201
2000,7,6.786837384346429,141.69113203306202,4.7898815451363586,14.169113203306201
2000,8,11.150412222439114,141.69113203306202,7.8695201756432365,14.169113203306201
2000,9,25.855403137323535,141.69113203306202,18.247721481461852,14.169113203306201
2000,10,80.24278051471612,141.69113203306202,56.63218252500967,14.169113203306201
2001,1,1.2577812799525396,143.45315738556417,0.8767888437421814,14.345315738556417
2001,2,2.0462473761265603,143.45315738556417,1.4264219856986404,14.345315738556417
2001,3,2.603502639401097,143.45315738556417,1.8148799837173122,14.345315738556417
2001,4,3.1950359898964513,143.45315738556417,2.2272329505505684,14.345315738556417
